song_id,song_title,duration,year,danceability,energy,loudness,tempo,time_signature,segment_loudness_avg,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,label
b'SOFACAE12AB01865E9',b'Tracy',172.61669,2004,0.0,0.0,0.7733378106111485,104.031,1,-19.42285068762279,0.4814282907662082,0.6962966601178787,0.4404479371316304,0.1962475442043222,0.1674636542239684,0.1717328094302554,0.235400785854617,0.1936660117878192,0.1899803536345778,0.2046856581532417,0.2375186640471515,0.4971060903732811,43.93187229862472,5.104854616895859,32.020742632613,-2.692744597249507,-50.06179567779959,-4.524522593320236,-17.762563850687602,-1.334076620825148,12.05661689587426,1.5739351669941075,1.1977799607072672,7.848159135559923,cheerful
b'SOKBKCA12A6D4F7539',b'One Night Alone',229.642,1988,0.0,0.0,0.6542852714780183,129.846,4,-20.99591981132076,0.4526462264150942,0.2955078616352198,0.3956823899371064,0.2240204402515724,0.3782720125786167,0.2987625786163522,0.3173993710691823,0.4851069182389939,0.2566540880503143,0.3024858490566035,0.2475157232704402,0.3915959119496857,41.9082562893082,42.15068553459113,19.657621069182397,-3.954888364779873,-14.71001729559748,-13.151515723270432,3.664828616352199,-6.9922893081761,3.7630172955974857,-1.0377374213836477,-0.982284591194969,5.006116352201261,cheerful
b'SOWMEYR12AB0182279',b'Scelxenak',70.03383,2002,0.0,0.0,0.864880921630418,164.216,4,-11.398859375,0.368015625,0.4151796874999997,0.557234375,0.4220312500000001,0.5211171875,0.5237890625000001,0.4299609375,0.4259375000000001,0.4886718749999998,0.5699609374999997,0.5398437500000001,0.3759531250000003,51.03585156250001,117.33115625,90.83740625,2.6320859375,-50.3492734375,-4.257750000000001,-33.631093749999984,-1.8876171875000003,30.634671874999988,8.131015624999996,-0.6114843750000009,-5.162250000000001,cheerful
b'SOVHTXW12A8C141298',b'Xenophobic Hate Machine',126.17098,2005,0.0,0.0,0.8161646949423981,88.053,4,-11.988868338557994,0.496122257053292,0.5474858934169281,0.4190470219435739,0.3808213166144202,0.4036708463949843,0.4587523510971784,0.5379811912225707,0.4395768025078368,0.520260188087774,0.4999404388714734,0.4421222570532917,0.5300532915360501,49.99310971786836,58.0090470219436,18.53153918495297,-9.962724137931032,-76.57487774294677,-19.445326018808768,12.61015047021944,4.591313479623827,9.424272727272731,2.400166144200626,-1.2853510971786832,8.359222570532912,cheerful
b'SOVXQXN12A8C135FDC',b'No. 6 The Coombe',231.1571,1977,0.0,0.0,0.6274990959342874,105.539,7,-26.34319658976931,0.4543420260782349,0.3526920762286863,0.4626048144433299,0.1186740220661986,0.2282978936810431,0.1397111334002005,0.1658946840521564,0.3202136409227682,0.3079939819458375,0.5477001003009029,0.2924112337011033,0.2646349047141424,36.99285155466401,27.50010130391174,79.3262647943831,12.773474423269809,5.568930792377127,-6.785888665997993,-1.844357071213638,-0.7686228686058191,13.116002006018066,2.1194012036108343,0.8117241725175544,9.392574724172496,cheerful
b'SOGVVLP12A8C1363F1',b'Stop The World',195.65669,2004,0.0,0.0,0.9067520793511391,144.721,4,-10.636680575539568,0.3776992805755396,0.4711942446043169,0.2565971223021582,0.2482604316546759,0.39536690647482,0.2839280575539567,0.3951841726618706,0.239981294964029,0.3551669064748199,0.4297928057553955,0.3437971223021582,0.38749928057554,52.249762589928025,59.74631510791362,13.915569784172664,-7.946916546762589,-14.392696402877691,-14.770781294964031,-18.067768345323724,3.303007194244606,0.7983568345323742,0.1255496402877698,0.3425309352517983,-3.769348201438849,cheerful
b'SOJBKMX12A8AE47E72',b'Got The Blues',175.15057,1926,0.0,0.0,0.48842795887792534,101.676,3,-29.45393046357616,0.2508559602649008,0.2375182119205297,0.1750596026490063,0.24742880794702,0.2781274834437087,0.62921523178808,0.5632748344370867,0.3530827814569536,0.3379403973509937,0.2886655629139074,0.1281208609271522,0.1146920529801324,33.84412913907285,-168.27808609271526,99.2363427152318,8.916210264900664,14.949258278145688,2.014278145695366,-47.200082781456935,7.286485099337749,0.2144801324503318,8.82587086092715,8.799028145695361,12.707107615894044,cheerful
b'SOTMVUQ12A6BD53721',b'Nothing To Hold Me',201.16853,1990,0.0,0.0,0.6387611716691637,66.246,3,-24.516285880980163,0.5250046674445736,0.6749824970828474,0.5486872812135358,0.3352275379229872,0.3634562427071177,0.2597024504084013,0.2951680280046675,0.2774247374562428,0.2020618436406069,0.2719113185530923,0.2031353558926485,0.2380793465577596,39.65106184364055,68.52517152858806,6.0979101516919325,15.31035589264877,1.345819136522744,-13.600724620770135,-2.099929988331388,-3.3199206534422414,-8.49505017502917,1.5785775962660458,0.7356662777129537,-8.56374562427071,cheerful
b'SOODZRY12A6D4F81A0',"b""It's All Understood""",215.87546,2000,0.0,0.0,0.5746499974169552,131.4,4,-31.56327383863081,0.4067970660146702,0.3317823960880195,0.2602836185819074,0.1984926650366749,0.2426552567237164,0.3611479217603914,0.2687053789731048,0.2541650366748166,0.3278435207823961,0.5191540342298292,0.395627139364303,0.3191356968215159,34.668938875305635,-17.335466992665033,-71.79372249388751,-7.154916870415653,-19.714403422982897,7.334614914425427,11.615601466992649,8.26045721271393,-22.899132029339864,-1.896075794621027,-3.149191931540347,2.8044669926650334,cheerful
b'SOCTLXF12A67AD9399',"b""L'idole des femmes""",143.46404,1994,0.0,0.0,0.7619724130805394,112.032,3,-20.209157894736844,0.3309566563467493,0.461712074303405,0.395565015479876,0.3124334365325077,0.3904040247678015,0.3358715170278641,0.2929876160990713,0.3223947368421053,0.2586160990712075,0.4003560371517024,0.2661702786377712,0.231465944272446,44.64115944272446,1.0947817337461303,20.19097987616101,-0.6984195046439633,-2.2648916408668764,9.263371517027856,-22.6653544891641,1.126591331269352,6.616309597523223,3.141156346749224,-1.2238978328173375,3.271995356037151,cheerful
