song_id,song_title,duration,year,danceability,energy,loudness,tempo,time_signature,segment_loudness_avg,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,label
b'SOCIYKT12A6D4F8085',b'New Love',261.27628,0,0.0,0.0,0.628480652993749,129.393,4,-25.861214147286823,0.4261812015503876,0.6578439922480619,0.2837277131782947,0.254610465116279,0.4662558139534882,0.3665852713178295,0.6180532945736428,0.3197393410852707,0.266190891472868,0.3314893410852718,0.2669970930232561,0.333792635658915,38.5171085271318,39.508796511627935,17.30752810077525,11.8062664728682,-21.04795058139536,-4.632746124031006,-6.2389137596899245,-2.6678120155038743,16.788346899224795,9.173983527131782,-1.3677480620155038,0.0364137596899235,romantic
b'SOTZGQR12A8C13718B',b'Judge Harsh Blues (Tk. 1)',151.97995,0,0.0,0.0,0.5878493568218216,123.111,4,-31.21823320895522,0.3009776119402986,0.3539850746268655,0.3388115671641792,0.2238115671641792,0.0846660447761193,0.1499421641791044,0.3803059701492537,0.1292611940298508,0.2312630597014926,0.2901156716417909,0.5622350746268658,0.594889925373135,33.41600559701493,-54.14206529850743,-15.252384328358207,-22.66487686567165,-4.091477611940303,1.724569029850744,-17.044546641791026,12.22660074626866,-26.868897388059715,1.0411716417910448,0.6154962686567148,15.85295149253732,romantic
b'SOUDJIG12A6D4FD426',b'Love Goes Down (Part Deux)',217.88689,0,0.0,0.0,0.702226584698042,168.027,4,-20.56068364197531,0.3536311728395063,0.29795987654321,0.1463287037037037,0.5697623456790124,0.2690108024691358,0.4120231481481478,0.2794845679012345,0.3009320987654321,0.455125,0.1842222222222222,0.2852067901234568,0.177212962962963,42.64786728395061,-24.431445987654328,39.35368209876541,-2.1798904320987624,2.315015432098767,-7.635527777777775,14.154853395061744,-0.9931728395061724,-8.880305555555546,-5.024305555555558,-2.4107345679012324,-0.622995370370364,romantic
b'SOGNLAE12A8C13ADD9',b'Encouraged',301.26975,0,0.0,0.0,0.8861393811024436,89.607,4,-15.910474962063734,0.4651745068285284,0.6735227617602425,0.3567291350531106,0.433599393019727,0.305606980273141,0.3451206373292863,0.4668786039453719,0.3381631259484063,0.4793179059180577,0.3577731411229139,0.4397898330804257,0.3190743550834598,48.67871775417288,23.616274658573577,-6.585452959028825,2.5361365705614545,18.97663960546276,-8.824697268588777,4.8708550834597855,-3.679540212443094,-9.398014415781482,-6.081025796661611,1.7801525037936257,2.645988619119876,romantic
b'SOEJVCS12A8AE483B7',b'Desire',312.78975,0,0.0,0.0,0.6775326755179005,100.043,3,-31.488678453038677,0.1192917127071825,0.2930596685082873,0.0715591160220994,0.6414497237569049,0.081585635359116,0.0476994475138123,0.0665834254143648,0.0995966850828731,0.2908729281767953,0.0675701657458564,0.1782419889502764,0.0313502762430939,36.54334696132599,-13.00957900552486,-37.86066961325968,58.67131712707175,2.968686187845303,7.156470718232036,-9.722471823204412,-24.01995248618784,-13.06114033149171,-1.2314994475138088,12.811032044198914,33.703721546961326,romantic
b'SODPUEZ12A8AE4648B',b'Hop_ Skip & Jump',152.58077,0,0.0,0.0,0.788216149196673,131.641,4,-15.906530271398749,0.5343924843423802,0.4675093945720251,0.4720480167014614,0.3601878914405012,0.4288726513569937,0.4334885177453032,0.3579895615866386,0.430703549060543,0.3664425887265134,0.4180981210855947,0.2365177453027139,0.262964509394572,47.65446764091858,38.04325469728601,82.18860751565767,7.025331941544885,10.765551148225471,-0.8149749478079329,-4.292045929018789,-0.3651002087682666,12.163327766179528,4.900653444676406,-4.105887265135701,8.53749060542797,romantic
b'SOQBRHU12A8C13BCA0',b'Sarambeque',152.34567,0,0.0,0.0,0.5753990804360181,182.672,4,-29.46270989304813,0.1830922459893049,0.3363622994652406,0.3710387700534761,0.1235334224598929,0.2645120320855613,0.1677433155080215,0.2957794117647057,0.3288088235294117,0.2227767379679148,0.3650200534759358,0.1816443850267382,0.3902593582887699,36.77518315508024,-47.21337700534763,0.644196524064171,12.21495588235295,-1.983338235294116,8.748622994652415,-25.217982620320853,-15.571717914438503,-1.001346256684491,4.250782085561499,5.89937299465241,19.6536524064171,romantic
b'SOSECUN12A8C13E654',b'Rider 4 Real',202.10893,0,0.0,0.0,0.8258511132923491,94.918,4,-20.09260235294117,0.6961882352941177,0.6802399999999995,0.4377235294117644,0.3587894117647056,0.3683905882352943,0.3478658823529407,0.3837141176470587,0.4410447058823528,0.5291388235294119,0.5295670588235288,0.483898823529412,0.4375482352941179,44.966491764705815,21.730120000000017,3.153381176470592,-2.60234823529412,-2.731535294117648,3.4746788235294086,-13.611124705882348,11.930157647058826,1.6822188235294118,5.3253200000000085,-5.490252941176467,0.0214799999999989,romantic
b'SOQSDOW12AB017CF41',b'Sangria (Nomadbrothers Remix feat. Rio)',233.7171,0,0.0,0.0,0.714082760758382,124.021,4,-23.314928877463583,0.5218937446443874,0.581068551842331,0.4014130248500423,0.4159228791773772,0.2751885175664098,0.3141722365038563,0.2293701799485858,0.2341782347900599,0.2259794344473006,0.2038731790916882,0.283280205655527,0.2993538988860323,42.32634961439593,56.39192802056554,18.128126820908346,23.54113881748072,8.625833761782342,-6.431077120822625,20.9502887746358,-0.6642485004284517,9.835753213367612,6.866589545844057,1.784006855184232,0.21856383890317,romantic
b'SODZXCH12A8C140833',b'born again',154.01751,0,0.0,0.0,0.795732809836235,127.985,4,-18.761162447257387,0.2898523206751055,0.3051223628691981,0.3084831223628692,0.1847742616033754,0.2203966244725738,0.1889662447257385,0.3406434599156122,0.2845358649789028,0.200770042194093,0.2111033755274261,0.2014556962025314,0.5797616033755277,45.19492827004221,34.712641350210966,24.241177215189868,1.9457278481012648,-27.91739029535865,-4.808126582278481,10.563597046413504,2.598603375527425,7.63864135021097,6.040689873417717,-5.923852320675105,-7.929354430379753,romantic
b'SOMRLQO12A6D4FD322',b'Viralo Al Reves',334.52363,0,0.0,0.0,0.7167174665495686,107.329,4,-22.702098625224146,0.5498296473401076,0.4310059772863121,0.4137806335923493,0.2722367005379554,0.3638392109982075,0.3671034070531987,0.2523179916317994,0.5425923490735202,0.3062851165570833,0.3079163179916317,0.2170693365212193,0.2485786013150026,43.13811595935452,2.7797286312014364,29.71765152420804,14.494683801554103,-3.6805995218170944,13.45628033472804,-11.4025499103407,-7.2560938433951,6.792621637776456,5.086148236700543,3.2377471607890005,7.558936640765093,romantic
b'SOCFKSK12A8C140704',b'Chaos (Live - Bridgehouse Tapes)',126.14485,0,0.0,0.0,0.8300356460195278,90.787,4,-12.023211764705882,0.491041176470588,0.4125705882352938,0.3051117647058824,0.2987794117647057,0.5114529411764706,0.3247323529411766,0.441314705882353,0.4586029411764704,0.5525999999999998,0.5580852941176468,0.5608764705882355,0.6787558823529413,50.10371176470591,-18.52764411764704,51.64820882352942,-3.879135294117648,-44.372747058823535,-16.053638235294112,-10.324450000000002,3.325723529411765,29.99645588235294,8.418988235294124,0.9406558823529408,10.53591764705882,romantic
b'SOWSLSY12AB018A502',b'Nobody But Me - Original',138.762,0,0.0,0.0,0.3564085343803276,130.848,4,-35.73343346007604,0.4597832699619771,0.3141406844106462,0.5163136882129276,0.32130608365019,0.336477186311787,0.5316730038022819,0.3134581749049428,0.4540665399239543,0.3138117870722431,0.4210076045627375,0.4565266159695814,0.2991178707224335,28.87061216730036,70.40855513307993,132.52078517110243,39.02157794676805,29.05840304182511,14.002347908745245,-11.044615969581743,-3.5121197718631216,-19.832338403041824,-8.463480988593156,-3.8193783269961967,-13.772045627376436,romantic
b'SOAQKKK12A58A7859A',b'East Bay Bounce',249.83465,0,0.0,0.0,0.8632019424497598,100.058,4,-21.827628844114525,0.6044316012725344,0.5321813361611875,0.4357264050901382,0.2914464475079529,0.3321580063626722,0.5193891834570517,0.2715217391304349,0.3972279957582183,0.2844019088016969,0.4239416755037115,0.317689289501591,0.219819724284199,45.3455334040296,1.049181336161185,-10.686012725344646,23.87837857900317,6.749991516436898,18.16992046659597,-1.339049840933192,0.4267295864262991,15.692485683987254,-0.0790307529162247,-3.0469681866383884,2.661207847295864,romantic
b'SOIWLJY12A8C13CBF3',b'Bonnie Mae',232.56771,0,0.0,0.0,0.7224001653148733,140.09,4,-18.989131326949384,0.5685075239398085,0.2417564979480166,0.4161709986320108,0.1430615595075241,0.2716497948016417,0.2179411764705882,0.2143009575923393,0.4952462380300958,0.1297318741450069,0.1575991792065664,0.0992517099863201,0.3146087551299592,45.13825307797528,-37.36274008207935,9.321541723666204,-12.823616963064303,11.215627906976746,-3.7348399452804335,-21.170243502051992,-14.19135978112175,31.152511627907003,5.440218878248966,1.2274582763337896,3.793627906976746,romantic
b'SOPYMLY12AC3DF67AE',"b""Keys To The Whip (Straight Pimpin' Mix)""",226.61179,0,0.0,0.0,0.7848065299374903,152.34,4,-20.70300646352724,0.7112613111726683,0.6871468144044319,0.4682409972299171,0.3267931671283469,0.3841745152354567,0.4258651892890117,0.5035087719298249,0.4605826408125579,0.3545863342566944,0.3484228993536475,0.3230415512465372,0.502380424746076,45.993102493074815,61.91390397045238,-42.2699002770083,-7.450924284395172,-16.639648199445986,2.955253924284399,3.0138485687903973,3.6036158818097888,7.877583564173589,13.932418282548475,-4.275859649122801,7.272195752539238,romantic
b'SORBCPH12A67ADD062',b'Headless Heroes (LP Version)',213.15873,0,0.0,0.0,0.7023040760448417,136.492,4,-22.873902464065704,0.4363336755646817,0.4155533880903486,0.3222340862422999,0.2695708418891169,0.2380564681724845,0.3419086242299795,0.2725995893223818,0.414172484599589,0.3030420944558525,0.3749579055441477,0.3703121149897325,0.2489065708418892,41.87954517453802,16.815293634496918,-36.53459548254624,-7.203593429158114,8.186034907597534,-6.798101642710474,0.7300390143737172,-2.0794774127310074,-4.654073921971254,-3.5083839835728963,-0.4768193018480492,8.921224845995898,romantic
b'SOZDFUE12AB018DE6A',b'Love_ Respect & Loyalty (feat. Sophie & Cait La Lee)',230.24281,0,0.0,0.0,0.8418918220798678,111.116,7,-20.530397,0.5391650000000001,0.5437850000000001,0.3052259999999999,0.3573610000000001,0.2601569999999998,0.259814,0.3223349999999997,0.2790640000000001,0.3880929999999997,0.3391600000000006,0.4866350000000001,0.4419169999999997,44.69074,0.127691,-14.403925000000008,11.374365,-7.451079999999989,-4.348813999999997,4.91634,-4.656612999999997,-4.608117999999998,7.387669000000004,-0.000944,-4.726536999999996,romantic
b'SODFVLR12AB0182A73',b'1000 Of Years Ago',291.63057,0,0.0,0.0,0.7546365655835099,128.991,1,-20.096767699115045,0.4917050147492628,0.6248790560471972,0.3119174041297934,0.4417706489675516,0.2500162241887907,0.3006806784660765,0.3624815634218292,0.2669741887905608,0.4193665191740409,0.2736718289085546,0.4457905604719763,0.375667404129793,44.2396268436578,-14.562115044247792,-30.462806784660696,14.55094321533922,24.20892920353979,-23.657266224188785,7.1774513274336345,-17.06153908554568,4.224193952802361,-1.97026179941003,10.199218289085554,6.7102418879055925,romantic
b'SOXAVMX12A6D4F7773',b'Too Many Choices',285.93587,0,0.0,0.0,0.8130650410704138,96.042,4,-19.81376399026764,0.4659221411192218,0.7096958637469589,0.3912222222222221,0.3304963503649634,0.2783811841038117,0.3872822384428219,0.2978880778588811,0.3169310624493104,0.278368207623682,0.3391678832116785,0.3406196269261959,0.2408921330089213,44.62880129764802,6.407656123276572,-17.669962692619645,3.964218978102188,23.58809894566096,-16.279367396593685,4.645012165450125,-10.742746147607471,-7.192605028386055,2.266293592862936,1.0972700729927012,-3.671758313057586,romantic
b'SOQZNYW12A8C1411B3',b'Sou Vazo Diskola',209.99791,0,0.0,0.0,0.8305780854471251,139.423,1,-14.283427983539092,0.3554005486968449,0.2585569272976676,0.2924293552812073,0.2048820301783265,0.5137654320987648,0.2290192043895749,0.4153127572016463,0.3307462277091906,0.2117434842249658,0.3767050754458163,0.2202633744855965,0.5092866941015088,48.84947325102879,15.5708010973937,40.323650205761375,0.0702304526748975,29.21955144032921,-15.38698628257888,-7.118526748971186,-2.4725486968449983,14.888748971193428,2.6607215363511685,-3.1670960219478728,2.0989849108367635,romantic
